Caja Nº;Materia Prima;Trazabilidad;Lote;Fecha de Ingreso;Observaciones
11;Azucar Comun Tipo A;Muestra;30/6/2020;9/9/2020;La Corona
11;Azucar Comun Tipo A;Muestra;220720;9/9/2020;San Isidro
11;Azucar Comun Tipo A;7526;77;9/9/2020;
11;Trozos de Maíz desgerminados;7528;HOMA 063;9/9/2020;
11;Trozos de Maíz desgerminados;7529;204;9/9/2020;
11;Miel de abejas;7531;8338;9/9/2020;
11;Trozos de Maíz desgerminados;jun-32;BBG 081/20;9/9/2020;
11;Trozos de Maíz desgerminados;7534;205;10/9/2020;
11;Trozos de Maíz desgerminados;jun-41;206;13/9/2020;
12;Trozos de Maíz desgerminados;7543;HOMA 063;14/9/2020;
12;Coco Rallado;jun-44;201300-6;14/9/2020;
11;Trozos de Maíz desgerminados;7545;208;15/9/2020;
11;Canela en polvo;7548;012992-25;15/9/2020;
11;Glucosa;7550;110920;16/9/2020;
11;Azucar Comun Tipo A;7551;100720;16/9/2020;
11;Trozos de Maíz desgerminados;jun-52;BBG 082/20;16/9/2020;
11;Esencia Natural de Caramelo;7553;10350025;17/9/2020;
11;Esencia Natural de Caramelo;7554;10350026;17/9/2020;
12;Miel de abejas;7556;8354;17/9/2020;
12;Trozos de Maíz desgerminados;jun-57;210;17/9/2020;
12;Trozos de Maíz desgerminados;7558;HOMA 063;18/9/2020;
12;Trigo Pan;Muestra;17/9/2020;18/9/2020;
12;Miel de abejas;7563;8356;21/9/2020;
12;Trozos de Maíz desgerminados;jun-64;BBG 085/20;21/9/2020;
12;Canela en polvo;jun-65;012976-25;21/9/2020;
12;Avena tradicional;jun-66;35/20-TRA;21/9/2020;
12;Sal Fina;7567;21092019;22/9/2020;
12;Trozos de Maíz desgerminados;7568;212;22/9/2020;
12;Azucar Comun Tipo A;7573;89;24/9/2020;
12;Miel de abejas;7585;8366;28/9/2020;
12;Glucosa;7586;230920;28/9/2020;
12;Trozos de Maíz desgerminados;jun-90;BBG 088/20;28/9/2020;
12;Azucar Comun Tipo A;7592;30/6/2020;29/9/2020;
12;Trozos de Maíz desgerminados;7593;216;29/9/2020;
12;Lecitina de soja en polvo;7594;B550004504;29/9/2020;
12;Trozos de Maíz desgerminados;7595;HOMA 063;29/9/2020;
12;Azucar Comun Tipo A;7599;28/09/2022 Nº 91;30/9/2020;
12;Coco rallado;Muestra;087DV;30/9/2020;HIGH FAT Filipinas
12;Trozos de Maíz desgerminados;jun-04;217;30/9/2020;
12;Trozos de Maíz desgerminados;7607;219;1/10/2020;
12;Azucar Comun Tipo A;7610;280820;5/10/2020;
12;Trozos de Maíz desgerminados;7611;HOMA 063;5/10/2020;
12;Trozos de Maíz desgerminados;7618;221;6/10/2020;
12;Trozos de Maíz desgerminados;7620;090/20;6/10/2020;
12;Azucar Comun Tipo A;7619;280820;6/10/2020;
12;Laox 300;jun-22;26290920B3;6/10/2020;
12;Coco Rallado;jun-23;MU42001-MU421300;6/10/2020;
12;Avena Arrollada Tradicional;jun-24;37/20-TRA;6/10/2020;
12;Trozos de Maíz desgerminados;7625;091/20;7/10/2020;
12;Trozos de Maíz desgerminados;7629;223;7/10/2020;
12;Azucar Comun Tipo A;7633;140720;8/10/2020;
12;Trozos de Maíz desgerminados;7635;224;8/10/2020;
12;Coco Rallado;jun-38;0087DV;8/10/2020;
12; Carbonato de Calcio;7639;17035;9/10/2020;
12;Azucar Comun Tipo A;7641;91;9/10/2020;
12;Azucar Comun Tipo A;7644;260920;13/10/2020;
12;Trozos de Maíz desgerminados;7645;093/2020;13/10/2020;
12;Maltodextrina;7646;1726685;13/10/2020;
12;Miel de abejas;7647;8383;13/10/2020;
12;Trozos de Maíz desgerminados;7638;HOMA 063;14/10/2020;
12;Trozos de Maíz desgerminados;7649;226;14/10/2020;
12; Coco Rallado;7651;2013000-6;14/10/2020;
13;Extracto de Malta en polvo;7656;33006006;15/10/2020;
13;Azucar Comun Tipo A;7657;26/9/2020;15/10/2020;
13;Esencia Natural de Caramelo;7658;10350026;15/10/2020;
13;Esencia Natural de Caramelo;7659;10350027;15/10/2020;
13;Trozos de Maíz desgerminados;7660;094/20;15/10/2020;
13;Jugo d Frutilla en polvo;7663;300920/01;15/10/2020;
13;Glucosa;jun-64;61020;15/10/2020;
13;Trozos de Maíz desgerminados;7665;227;16/10/2020;
13;Azucar Comun Tipo A;7669;91;19/10/2020;
13;Ciruela Deshidratada en cubos con harina de Arroz;7671;2214280020;19/10/2020;
13;Frutilla deshidratada en trozos;7672;3570028120;19/10/2020;
13;Arandanos rojos enteros;7673;3890024920;19/10/2020;
13;Miel de abejas;7676;8391;20/10/2020;
13;Glucosa;7677;131020;20/10/2020;
13;Trozos de Maíz desgerminados;7679;HOMA 063;20/10/2020;
13;Azucar Comun Tipo A;7681;260920;21/10/2020;
13;Trozos de Maíz desgerminados;7682;228;21/10/2020;
13;Coco Rallado;jun-84;201300-6;21/10/2020;
13;Trozos de Maíz desgerminados;jun-87;BBG 097/20;21/10/2020;
13;Semilla de Amaranto;7688;AM /151;22/10/2020;
13;Esencia de Miel Liquida;7698;19221;23/10/2020;
13;Glucosa;7699;131020;23/10/2020;
13;Azucar Comun Tipo A;jun-00;27/9/2020;25/10/2020;
13;Trozos de Maíz desgerminados;7702;231;26/10/2020;
13;Trozos de Maíz desgerminados;7704;233;27/10/2020;
13;Trozos de Maíz desgerminados;jun-12;BBG 098/20;27/10/2020;
13;Trozos de Maíz desgerminados;7715;HOMA 063;28/10/2020;
13;Lecitina de soja en polvo;jun-16;B550004480;28/10/2020;
13;Trozos de Maíz desgerminados;7720;234;29/10/2020;
13;Coco Rallado;jun-24;MU42001-MU421300;29/10/2020;
13;Azucar Comun Tipo A;jun-26;24/10/2020;1/11/2020;
13;Azucar Comun Tipo A;7728;86;2/11/2020;
13;Trozos de Maíz desgerminados;7729;HOMA 063;2/11/2020;
13;Trigo Pan;Muestra;30/10/2020;2/11/2020;
13;Avena tradicional;7730;40/20/TRA;2/11/2020;
13;Trozos de Maíz desgerminados;jun-33;237;2/11/2020;
13;Mix Vitaminico 2931;jun-34;28291020;2/11/2020;
13;Polidextrosa;7735;1923697994;3/11/2020;
13;Trozos de Maíz desgerminados;7736;239;4/11/2020;
13;Glucosa;7737;291020;4/11/2020;
13;Miel;7738;8413;4/11/2020;
13;Avena instantánea;7739;246-TN-ACG-02;4/11/2020;
13;Carbonato de Calcio;7740;17115;4/11/2020;
13;Trozos de Maíz desgerminados;7741;100/20;4/11/2020;
13;Azucar Comun Tipo A;7746;24/10/2020;5/11/2020;
13;Sucralosa;7747;40000394593;5/11/2020;
13;Trozos de Maíz desgerminados;7748;240;5/11/2020;
13;Coco Rallado;7749;201300-6;5/11/2020;
13;Trozos de Maíz desgerminados;jun-50;HOMA 063;5/11/2020;
13;Glucosa;7752;291020;6/11/2020;
13;Avena instantánea;7753;41/20-INS;6/11/2020;
13;Azucar Comun Tipo A;7754;30/10/2020;9/11/2020;
14;Azucar Comun Tipo A;7755;28-30/08/20;9/11/2020;
14;Trozos de Maíz desgerminados;jun-60;HOMA 063;9/11/2020;
14;Trozos de Maíz desgerminados;7762;244;10/11/2020;
14;Azucar Comun Tipo A;jun-67;25/10/2020;10/11/2020;
14;Baño de reposteria semiamargo;7769;1383;11/11/2020;
14;Trozos de Maíz desgerminados;7769;102/20;11/11/2020;
14;Azucar Comun Tipo A;7771;300620;11/11/2020;
14;Sal Fina;7774;281020;11/11/2020;
14;Trozos de Maíz desgerminados;jun-75;245;11/11/2020;
14;Aceite Alto Oleico;7777;201011612;12/11/2020;
14;Esencia Natural de Caramelo;7778;10350027;12/11/2020;
14;Extracto de Malta en polvo;7779;225916;12/11/2020;
14;Trigo Pan;jun-80;315/20;12/11/2020;
14;Trozos de Maíz desgerminados;jun-88;BBG 104/20;15/11/2020;
14;Azucar Comun Tipo A;7789;300820;16/11/2020;
14;Miel de abejas;7790;26/1/1923;16/11/2020;
14;Trozos de Maíz desgerminados;7794;248;17/11/2020;
14;Trozos de Maíz desgerminados;7796;HOMA 064;17/11/2020;
14;Trozos de Maíz desgerminados;jun-97;249;17/11/2020;
14;Trozos de Maíz desgerminados;7799;106/20;18/11/2020;
14;Azucar Comun Tipo A;jun-03;24/10/2020;18/11/2020;
14;Azucar Comun Tipo A;7805;25/10/2020;19/11/2020;
14;Trozos de Maíz desgerminados;jun-07;251;19/11/2020;
14;Avena tradicional;7811;40/20-TRA;20/11/2020;
14;Azucar Comun Tipo A;7812;24/10/2020;24/11/2020;
14;Trozos de Maíz desgerminados;7813;HOMA 064;24/11/2020;
14;Antioxidante Laox 300;jun-14;26091120B6;24/11/2020;
14;Coco rallado;7816;201300-6;25/11/2020;
14;Trozos de Maíz desgerminados;7817;253;25/11/2020;
14;Azucar Comun Tipo A;jun-19;01-06-10/08/2020;25/11/2020;
14;Azucar Comun Tipo A;7822;241020;26/11/2020;
14;Esencia de Miel Liquida;7830;BU00206472;26/11/2020;
14;Esencia de Miel Liquida;7831;BU00209633;26/11/2020;
14;Trozos de Maíz desgerminados;jun-32;;26/11/2020;
14;Almendras enteras;7834;5006288;27/11/2020;
14;Azucar Comun Tipo A;7840;27-30/10/2025;30/11/2020;
14;Trozos de Maíz desgerminados;7842;254;30/11/2020;
14;Azucar Comun Tipo A;7845;270920;1/12/2020;
14;Polidextrosa;7848;1923697994;2/12/2020;
14;Trozos de Maíz desgerminados;jun-50;257;2/12/2020;
14;Trozos de Maíz desgerminados;jun-52;BBG 110/20;2/12/2020;
14;Azucar Comun Tipo A;7853;6/10/2641;3/12/2020;
14;Carbonato de Calcio;jun-57;17210;3/12/2020;
14;Trozos de Maíz desgerminados;7860;112/20;9/12/2020;
14;Azucar Comun Tipo A;7867;2/11/2020;10/12/2020;
15;Maltodextrina;7868;24/4/6641;10/12/2020;
15;Azucar Comun Tipo A;7871;270920 - 301020;11/12/2020;
15;Trozos de Maíz desgerminados;7872;260;11/12/2020;
14;Trozos de Maíz desgerminados;7875;261;14/12/2020;
15;Trozos de Maíz desgerminados;jun-78;14/03/2021 M;14/12/2020;
15;Avena tradicional;jun-79;41/20-TRA;14/12/2020;
15;Lecitina de soja en polvo;7863;b550004510;9/12/2020;
15;Trozos de Maíz desgerminados;7874;262;13/12/2020;
15;Trozos de Maíz desgerminados;7864;HOMA 064;9/12/2020;
15;Trozos de Maíz desgerminados;jun-86;264;15/12/2020;
15;Trozos de Maíz desgerminados;7888;114/20;16/12/2020;
15;Azucar Comun Tipo A;jun-89;03/10/2020-08/11/2020;16/12/2020;
15;Trozos de Maíz desgerminados;jun-90;266;16/12/2020;
15;Trozos de Maíz desgerminados;7893;267;17/12/2020;
15;Extracto de Malta en polvo;7896;225916;17/12/2020;
15;Miel de abejas;7898;8450;18/12/2020;
15;Trozos de Maíz desgerminados;7901;14/03/2021M;18/12/2020;ARCor
15;Azucar Comun Tipo A;7902;7/11/2020;21/12/2020;
15;Trozos de Maíz desgerminados;7903;HOMA 064;22/12/2020;
15;Trozos de Maíz desgerminados;7907;117/20;23/12/2020;
15;Azucar Comun Tipo A;jun-08;7/11/2020;27/12/2020;
15;Azucar Comun Tipo A;7909;07-08/11/20;28/12/2020;
15;Azucar Comun Tipo A;7910;07-08/11/20;28/12/2020;
15;Trozos de Maíz desgerminados;7911;269;29/12/2020;
15;Sorbitol al 70%;7916;6478594;30/12/2020;
1;Trozos de Maíz desgerminados;jun-19;270;4/1/2021;
1;Trozos de Maíz desgerminados;7921;HOMA 64;4/1/2021;
1;Trozos de Maíz desgerminados;7922;271;5/1/2021;
1;Trozos de Maíz desgerminados;7923;1;6/1/2021;
1;Trozos de Maíz desgerminados;7925;2;7/1/2021;
1;Trozos de Maíz desgerminados;7926;BBG0118/20;7/1/2021;
1;Esencia Natural de Caramelo;7927;10350028;7/1/2021;
1;Azucar Comun Tipo A;7928;17/7/2020;7/1/2021;
1;crispines alargados;7929;22/11/2022;7/1/2021;
1;Avena tradicional;7932;51/20TRA;8/1/2021;
1;Trozos de Maíz desgerminados;7933;119/20;8/1/2021;
1;Trozos de Maíz desgerminados;7936;3;11/1/2021;
1;Trozos de Maíz desgerminados;7937;120/20;11/1/2021;
1;Trozos de Maíz desgerminados;7938;08/04/21 M;11/1/2021;
1;Trozos de Maíz desgerminados;7942;001/21;13/1/2021;
1;Azucar Comun Tipo A;7943;74;13/1/2021;
1;Trozos de Maíz desgerminados;7945;7;14/1/2021;
1;ASA chocolate;7946;10350039;14/1/2021;
1;Azucar Comun Tipo A;7950;L081120;15/1/2021;
1;Azucar Comun Tipo A;7955;81125;19/1/2021;
1;Trozos de Maíz desgerminados;jun-56;9;19/1/2021;
1;Trozos de Maíz desgerminados;7957;10;20/1/2021;
1;Trozos de Maíz desgerminados;7958;HOMA 064;20/1/2021;
1;Azucar Comun Tipo A;7960;81120;21/1/2021;
1;Coco Rallado;7961;205338;21/1/2021;
1;Colorante caramelo;7962;147/2137;21/1/2021;
1;Trozos de Maíz desgerminados;jun-65;13;21/1/2021;
1;Glucosa;7968;301220;25/1/2021;
1;Azucar Comun Tipo A;7970;71120;26/1/2021;
1;Coco Rallado;;2020/6769;26/1/2021;Muestra caralb
1;Coco Rallado;7971;DTC140/20;26/1/2021;
1;Miel de abejas;jun-72;8482;26/1/2021;
1;Trozos de Maíz desgerminados;jun-73;16;26/1/2021;
1;Arándanos Deshidratados Enteros;7974;3960025420;27/1/2021;
1;Ciruela Deshidratada en cubos con harina de Arroz;7975;221402121;27/1/2021;
1;Frutilla deshidratadas en trozos con harina de arroz;7976;7470001821;27/1/2021;
1;Trozos de Maíz desgerminados;jun-78;HOMA 064;27/1/2021;
1;Trozos de Maíz desgerminados;jun-79;17;27/1/2021;
1;Azucar Comun Tipo A;7981;22/10/2020;28/1/2021;
1;Trozos de Maíz desgerminados;jun-83;18;28/1/2021;
1;Trozos de Maíz desgerminados;jun-91;27/04/2021 T;1/2/2021;
1;Trozos de Maíz desgerminados;jun-95;20;2/2/2021;
1;Mix Vitamínico 2931;jun-97;28290121;2/2/2021;
1;Trozos de Maíz desgerminados;jun-98;22;3/2/2021;
1;Trozos de Maíz desgerminados;jun-02;24;3/2/2021;
1;Azucar Comun Tipo A;jun-03;260920;4/2/2021;
1;Azucar Comun Tipo A;jun-06;6/11/2020;4/2/2021;
1;Azucar Comun Tipo A;jun-12;181220;8/2/2021;
1;Esencia artificial de frutilla;jun-11;B21A119;8/2/2021;
1;Trozos de Maíz desgerminados;jun-13;26;8/2/2021;
1;Azucar Comun Tipo A;jun-14;301020;9/2/2021;
2;Azucar Comun Tipo A;8033;70221;17/2/2021;
2;Trozos de Maíz desgerminados;8027;BBG009/21;11/2/2021;
2;Trozos de Maíz desgerminados;8031;30;11/2/2021;
2;Trozos de Maíz desgerminados;8020;10/05/2021M;9/2/2021;
2;Trozos de Maíz desgerminados;8025;29;10/2/2021;
2;Trozos de Maíz desgerminados;7995;20;2/2/2021;
2;Trozos de Maíz desgerminados;8013;26;8/2/2021;
2;Trozos de Maíz desgerminados;8002;24;8/2/2021;
2;Trozos de Maíz desgerminados;7998;22;3/2/2021;
2;Trozos de Maíz desgerminados;7989;HOMA;1/2/2021;
2;Coco Rallado;8032;2020/6769;11/2/2021;
2;Azucar Comun Tipo A;8011;301020;9/2/2021;
2;Azucar Comun Tipo A;8012;181220;8/2/2021;
2;Azucar Comun Tipo A;8005;280920;8/2/2021;
2;Lecitina de soja;8019;B550004579;9/2/2021;
2;Sal Fina;7996;260121;2/2/2021;
2;Hot Melt 2835;7987;2873;1/2/2021;
2;Trozos de Maíz desgerminados;8041;dic-21;18/2/2021;
2;Trozos de Maíz desgerminados;8049;35;22/2/2021;
2;Trozos de Maíz desgerminados;8051;36;22/2/2021;
2;Azucar Comun Tipo A;8053;301220;23/2/2021;
2;Trozos de Maíz desgerminados;8054;HOMA 064;23/2/2021;
2;Trozos de Maíz desgerminados;8061;39;24/2/2021;
2;Sal Fina;8063;L1 11/11/2025;24/2/2021;
2;Coco Rallado;8070;205338;25/2/2021;
2;Polidextrosa;8071;1923859192;25/2/2021;
2;Miel de abejas;8076;8519;1/3/2021;
2;Trozos de Maíz desgerminados;8077;40;1/3/2021;
2;Carbonato de calcio;8078;17546;1/3/2021;
2;Azucar Comun Tipo A;8079;120121;2/3/2021;
2;Azucar Comun Tipo A;8080;09-23/02/2026;2/3/2021;
2;Maltodextrina;8081;1777693;2/3/2021;
2;Trozos de Maíz desgerminados;8088;1/06/2021M;3/3/2021;
3;Azucar Comun Tipo A;8089;12/01/2021-13/12/2021;3/3/2021;
2;Glucosa;8090/91;12/02/2021/010321;3/3/2021;
2;Esencia de Miel Liquida;8032;BU00221210;3/3/2021;
3;Trozos de Maíz desgerminados;8094;HOMA 064;4/3/2021;
2;Azucar Comun Tipo A;8095;Azucar;4/3/2021;
3;Trozos de Maíz desgerminados;8087;43;2/3/2021;
3;Trozos de Maíz desgerminados;8093;BBG019/21;3/3/2021;
3;Trozos de Maíz desgerminados;8073;BBG015/21;25/2/2021;
3;Aroma a miel;8092;BU00221210;3/3/2021;
3;Azucar Comun Tipo A;8100;30-31/01/2026;8/3/2021;
3;Trozos de Maíz desgerminados;8101;017/21;8/3/2021;
3;Trozos de Maíz desgerminados;8109;018/21;9/3/2021;
3;Trozos de Maíz desgerminados;8112;HOMA 064;11/3/2021;
3;Vitamina FDA 7;8113;17576;11/3/2021;
3;Coco Rallado;8115;205338;11/3/2021;
3;Azucar Comun Tipo A;8116;53;11/3/2021;
3;Miel en polvo;8122;20321/01;12/3/2021;
3;Trozos de Maíz desgerminados;8123;046/21;12/3/2021;
3;Trozos de Maíz desgerminados;8127;021/21;16/3/2021;
3;Trozos de Maíz desgerminados;8130;49;17/3/2021;
3;Azucar Comun Tipo A;8135;1/8/2020;19/3/2021;
3;Trozos de Maíz desgerminados;8136;51;19/3/2021;
3;Azucar Comun Tipo A;8139;10321;22/3/2021;
3;Trozos de Maíz desgerminados;8140;53;22/3/2021;
3;sucralosa;8142;MC0H92271;22/3/2021;
3;Extracto de Malta en polvo;8143/44;221843/226185;23/3/2021;
3;Trozos de Maíz desgerminados;8145;54;23/3/2021;
3;Azucar Comun Tipo A;8148;010321-280221;25/03/201;
3;Trozos de Maíz desgerminados;8149;023/21;25/03/201;
3;Almendras enteras;8150;PK02407;25/03/201;
3;Trozos de Maíz desgerminados;8151;57;25/03/201;
3;Trozos de Maíz desgerminados;8155;56;26/3/2021;
3;Azucar Comun Tipo A;8158;50321;29/3/2021;
3;Trozos de Maíz desgerminados;8160;HOMA 065;29/3/2021;
3;Trozos de Maíz desgerminados;8161;025/21;30/3/2021;
3;Azucar Comun Tipo A;8167;20321;31/3/2021;
3;Trozos de Maíz desgerminados;8170;62;1/4/2021;
4;Lecitina de girasol;8171;R650004561;1/4/2021;
4;Asa Caramelo;8163;10350029;30/3/2021;
4;Asa Caramelo;8164;30350030;30/3/2021;
4;Asa Caramelo;8162;10350028;30/3/2021;
4;Trozos de Maíz desgerminados;8166;61;30/3/2021;
4;Azucar Comun Tipo A;8172;01-02/03/2021;1/4/2021;
4;Avena tradicional;8175;42/20-TRA;1/4/2021;
4;Trozos de Maíz desgerminados;8177;065/21;5/4/2021;
4;Trozos de Maíz desgerminados;8179;63;5/4/2021;
4;Trozos de Maíz desgerminados;8182;HOMA 065;6/4/2021;
4;Trozos de Maíz desgerminados;8183;66;7/4/2021;
4;Azucar Comun Tipo A;8185;30221;7/4/2021;
4;Trozos de Maíz desgerminados;8188;67;8/4/2021;
4;Coco Rallado;8189;205338;8/4/2021;
4;Azucar Comun Tipo A;8195;8/4/2021;13/4/2021;
4;Glucosa;8196;90421;13/4/2021;
4;Avena tradicional;8202;12/21 TRA;14/4/2021;
4;Trozos de Maíz desgerminados;8209;30/21;15/4/2021;
4;Azucar Comun Tipo A;8210;30-31/01/2026 / 03/02/2021;15/4/2021;
4;Coco Rallado;8211;205338;15/4/2021;
4;Polidextrosa;8212;1923770837;15/4/2021;
4;Polidextrosa;8213;1923810700;15/4/2021;
4;Trozos de Maíz desgerminados;8214;72;15/4/2021;
4;Azucar Comun Tipo A;8224;25/3/2021;19/4/2021;
4;Trozos de Maíz desgerminados;8226;73;19/4/2021;
4;Carbonato de calcio;8227;17546;19/4/2021;
4;Trozos de Maíz desgerminados;8230;78;20/4/2021;
4;Sal Fina;8234;42013;21/4/2021;
5;Miel de abejas;8236;8590;21/4/2021;
5;Esencia de caramelo;8237;10350030;21/4/2021;
5;Esencia de caramelo;8238;10350031;21/4/2021;
5;Trozos de Maíz desgerminados;8241;80;22/4/2021;
5;Trozos de Maíz desgerminados;8232;36/21;20/4/2021;
5;Trozos de Maíz desgerminados;8243;BBG 033/21;22/4/2021;
5;Trozos de Maíz desgerminados;8242;HOMA 065;22/4/2021;
5;Azucar Comun Tipo A;8244;25/3/2021;23/4/2021;
5;Almendras enteras;8245;5006721;23/4/2021;
5;Azucar Comun Tipo A;8248;210421;26/4/2021;
5;Trozos de Maíz desgerminados;8255;83;27/4/2021;
5;Miel de abejas;8256;8602;27/4/2021;
5;Extracto de Malta en polvo;8261;2,03E+11;28/4/2021;
5;Azúcar Refinada;8262;3/9/2020;28/4/2021;
5;Azucar Comun Tipo A;8264;25-26/03/2021;28/4/2021;
5;Trozos de Maíz desgerminados;8270;HOMA 065;29/4/2021;
5;Coco Rallado;8243;GOC/0311A/2020;29/4/2021;
5;Glucosa;8275;220421;29/4/2021;
5;Glucosa;8276;280421;29/4/2021;
5;Trozos de Maíz desgerminados;8277;86;29/4/2021;
5;Arándanos Deshidratados Enteros;8281;4090003921;30/4/2021;
5;Almendras enteras;8282;7209;30/4/2021;
5;Azucar Comun Tipo A;8283;260321;3/5/2021;
5;Trozos de Maíz desgerminados;8286;87;3/5/2021;
6;Trozos de Maíz desgerminados;8288;88;4/5/2021;
6;Trozos de Maíz desgerminados;8295;90;5/5/2021;
5;Azúcar Refinada;8300;20820;6/5/2021;
6;Trozos de Maíz desgerminados;8301;91;6/5/2021;
5;Coco rallado;8302;GOC/0311A/2020;6/5/2021;
5;Almendras enteras;8205;5006721;7/5/2021;
5;Trozos de Maíz desgerminados;8307;94;10/5/2021;
5;Azucar Comun Tipo A;8308;230421;10/5/2021;
5;Trozos de Maíz desgerminados;8309;93;10/5/2021;
5;Azucar Comun Tipo A;8310;220221;10/5/2021;
5;Trozos de Maíz desgerminados;8311;95;11/5/2021;
5;Azucar Comun Tipo A;8313;19/7/2020;12/5/2021;
5;Miel de abejas;8315;8622;12/5/2021;
5;Trozos de Maíz desgerminados;8320;98;13/5/2021;
5;Trozos de Maíz desgerminados;8330;HOMA 065;17/5/2021;
5;Azucar Comun Tipo A;8331;7/2/2021;17/5/2021;
5;Glucosa;Muestra;40421-06-13:10;17/5/2021;
5;Azucar Comun Tipo A;8332;22/4/2021;17/5/2021;
5;Azucar Comun Tipo A;8336;19/7/2020;18/5/2021;
5;Trozos de Maíz desgerminados;8337;101;18/5/2021;
6;Trozos de Maíz desgerminados;8341;102;19/5/2021;
5;Miel de abejas;8342;8632;19/5/2021;
5;Trozos de Maíz desgerminados;8343;042/21;19/5/2021;
5;Sal Fina;8348;5-09256;20/5/2021;
5;Azucar Comun Tipo A;8354;20/7/2021;26/5/2021;
5;Extracto de Malta en polvo;8364;230971;27/5/2021;
6;Trozos de Maíz desgerminados;8376;104;30/5/2021;
5;Azucar Comun Tipo A;8377;6/4/2021;31/5/2021;
5;Lecitina de soja en polvo;8379;R560004586;31/5/2021;
6;Trozos de Maíz desgerminados;8381;105;1/6/2021;
5;Azucar Comun Tipo A;8383;20421;2/6/2021;
5;Trozos de Maíz desgerminados;8384;106;2/6/2021;
6;Trozos de Maíz desgerminados;8389;108;3/6/2021;
6;Trozos de Maíz desgerminados;8393;109;7/6/2021;
6;Trozos de Maíz desgerminados;8398;110;8/6/2021;
5;Coco Rallado;8391;203430-1;3/6/2021;
6;Trozos de Maíz desgerminados;8390;107;3/6/2021;
6;Avena tradicional;8353;18/21 TRA;20/5/2021;
6;Trozos de Maíz desgerminados;;111;9/6/2021;
6;Esencia de caramelo;8400;10350031;9/6/2021;
6;Azúcar Refinada;8406;22/10/2020;10/6/2021;
6;Miel de abejas;847;22/9/1923;10/06/25021;
6;Azucar Comun Tipo A;8409;8409;11/6/2021;
6;Trozos de Maíz desgerminados;8410;113;13/6/2021;
6;Azúcar Refinada;8411;231020;14/11/2021;
6;Trozos de Maíz desgerminados;8419;114;15/6/2021;
6;Sal Fina;8420;5-0987;15/6/2021;
6;Azucar Comun Tipo A;8421;06-07/02/2021;15/6/2021;
6;Trozos de Maíz desgerminados;8423;116;16/5/2021;
6;Trozos de Maíz desgerminados;8424;115;16/5/2021;
6;Extracto de Malta en polvo;8425;230733;16/5/2021;
6;Trozos de Maíz desgerminados;8435;117;17/6/2021;
6;Trozos de Maíz desgerminados;8437;HOMA 065;17/6/2021;
6;Trozos de Maíz desgerminados;8439;118;18/6/2021;
6;Azucar Comun Tipo A;8440;06-07/04/2021;22/6/2021;
6;Azucar Comun Tipo A;8441;23/4/2021;22/6/2021;
6;Azucar Comun Tipo A;8442;200621;23/6/2021;
6;Miel de abejas;8443;8678;23/6/2021;
6;Glucosa;8444;80621;23/6/2021;
6;Trozos de Maíz desgerminados;8447;121;24/6/2021;
6;Azucar Comun Tipo A;Muestra;10/9/2020;25/6/2021;San Geronimo
7;Trozos de Maíz desgerminados;8452;HOMA 065;28/6/2021;
7;Trozos de Maíz desgerminados;8453;124;28/6/2021;
7;Trozos de Maíz desgerminados;8458;126;29/6/2021;
7;Trozos de Maíz desgerminados;8459;054/21;29/6/2021;
7;Trozos de Maíz desgerminados;8466;056/21;1/7/2021;
7;Trozos de Maíz desgerminados;8457;123;29/6/2021;
7;Avena instantánea;8460;156TNMCA01;29/6/2021;
7;Azucar Comun Tipo A;8456;23/1/2021;28/6/2021;
7;Azucar Comun Tipo A;8468;4/4/2021;1/7/2021;
7;Azucar Comun Tipo A;8455;24/6/2021;28/6/2021;
7;Azucar Comun Tipo A;8470;19-21/06/2021;2/7/2021;
7;Azucar Comun Tipo A;8471;11/6/2021;5/7/2021;
7;Trozos de Maíz desgerminados;8472;128;5/7/2021;
7;Arándanos Deshidratados Enteros;Muestra;APR1621CL;5/7/2021;Bavosi
7;Avena tradicional;8474;24/21 TRA;5/7/2021;
7;Trozos de Maíz desgerminados;8475;HOMA 065;5/7/2020;
7;Trozos de Maíz desgerminados;8477;130;6/7/2021;
7;Coco Rallado;8478;GOC/0311A/2020;6/7/2021;
7;Trozos de Maíz desgerminados;8483;131;7/7/2021;
7;Trozos de Maíz desgerminados;8491;132;8/7/2021;
7;Trozos de Maíz desgerminados;8495;134;12/7/2021;
7;Azucar Comun Tipo A;8496;24/6/2021;12/7/2021;
7;Trozos de Maíz desgerminados;8497;133;12/7/2021;
7;Trozos de Maíz desgerminados;8500;136;13/7/2021;
7;Azucar Comun Tipo A;8503;24/6/2021;14/7/2021;
7;Azucar Comun Tipo A;8506;2/7/2021;15/7/2021;
7;Azucar Comun Tipo A;8509;2/7/2021;2/7/2022;
7;Trozos de Maíz desgerminados;8516;140;19/7/2021;
7;Coco Rallado;8517;203430222-1;19/7/2021;
8;Azucar Comun Tipo A;8518;15/7/2021;19/7/2021;
8;Coco Rallado;8522;DTC/540/20;20/7/2021;
8;Arándanos Deshidratados Enteros;8523;MAY0721CL;20/7/2021;
8;Esencia de caramelo;8523;10350032;20/7/2021;
8;Trozos de Maíz desgerminados;8528;061/21;21/7/2021;
8;Miel de abejas;8529;8729;21/7/2021;
8;Glucosa;8530;170721;21/7/2021;
8;Trozos de Maíz desgerminados;8535;062/21;22/7/2021;
8;Azucar Comun Tipo A;8540;17/7/2021;26/7/2021;
